moderator,id_request,request_time,start_time,finish_time,team
181,217828,2020-12-27 2:16:57,2020-12-27 7:47:23,2020-12-27 7:48:19,wholesale
181,217829,2020-12-27 2:18:46,2020-12-27 7:48:20,2020-12-27 7:49:44,wholesale
188,217832,2020-12-27 2:27:33,2020-12-29 22:34:10,2020-12-29 22:34:12,wholesale
188,217833,2020-12-27 2:29:02,2020-12-29 22:34:13,2020-12-29 22:34:28,wholesale
188,217834,2020-12-27 2:29:57,2020-12-29 22:34:29,2020-12-29 22:34:58,wholesale
188,217835,2020-12-27 2:30:17,2020-12-29 22:34:59,2020-12-29 22:35:07,wholesale
188,217836,2020-12-27 2:32:06,2020-12-29 22:35:08,2020-12-29 22:35:31,wholesale
181,217837,2020-12-27 2:34:23,2020-12-27 7:49:45,2020-12-27 7:58:29,wholesale
188,217839,2020-12-27 2:35:06,2020-12-29 22:35:52,2020-12-29 22:35:57,wholesale
188,217840,2020-12-27 2:38:39,2020-12-29 22:35:58,2020-12-29 22:38:46,wholesale
188,217841,2020-12-27 2:41:00,2020-12-29 22:38:47,2020-12-29 22:39:00,wholesale
181,217842,2020-12-27 2:42:12,2020-12-27 8:01:55,2020-12-27 8:09:01,wholesale
181,217844,2020-12-27 2:43:13,2020-12-27 8:09:02,2020-12-27 8:11:52,wholesale
188,217846,2020-12-27 2:46:52,2020-12-29 22:39:41,2020-12-29 22:40:04,wholesale
188,217847,2020-12-27 2:47:45,2020-12-29 22:40:05,2020-12-29 22:40:23,wholesale
188,217848,2020-12-27 2:48:07,2020-12-29 22:40:24,2020-12-29 22:40:39,wholesale
188,217850,2020-12-27 2:49:16,2020-12-29 22:40:41,2020-12-29 22:43:59,wholesale
188,217854,2020-12-27 2:54:38,2020-12-29 22:44:04,2020-12-29 22:44:06,wholesale
188,217855,2020-12-27 2:55:15,2020-12-29 22:44:06,2020-12-29 22:44:29,wholesale
188,217856,2020-12-27 2:56:31,2020-12-29 22:44:30,2020-12-29 22:44:52,wholesale
181,217857,2020-12-27 2:56:55,2020-12-27 8:21:57,2020-12-27 8:27:33,wholesale
188,217858,2020-12-27 2:58:37,2020-12-29 22:44:53,2020-12-29 22:45:30,wholesale
188,217859,2020-12-27 2:58:53,2020-12-29 22:45:31,2020-12-29 22:47:04,wholesale
188,217860,2020-12-27 2:59:41,2020-12-29 22:47:05,2020-12-29 22:47:10,wholesale
188,217861,2020-12-27 2:59:49,2020-12-29 22:47:11,2020-12-29 22:47:32,wholesale
181,217863,2020-12-27 3:01:36,2020-12-27 8:27:34,2020-12-27 8:31:34,wholesale
181,217865,2020-12-27 3:02:04,2020-12-27 8:31:36,2020-12-27 8:36:29,wholesale
188,217866,2020-12-27 3:03:27,2020-12-29 22:47:32,2020-12-29 22:48:14,wholesale
188,217867,2020-12-27 3:03:45,2020-12-29 22:48:16,2020-12-29 22:48:27,wholesale
188,217868,2020-12-27 3:04:04,2020-12-29 22:48:27,2020-12-29 22:54:13,wholesale
188,217870,2020-12-27 3:05:10,2020-12-29 22:54:13,2020-12-29 22:54:52,wholesale
188,217872,2020-12-27 3:05:43,2020-12-29 22:54:53,2020-12-29 22:55:16,wholesale
188,217873,2020-12-27 3:06:00,2020-12-29 22:55:16,2020-12-29 22:58:03,wholesale
173,217874,2020-12-27 3:06:09,2020-12-27 7:55:40,2020-12-27 7:58:42,retail
188,217875,2020-12-27 3:06:37,2020-12-29 22:58:05,2020-12-29 22:58:53,wholesale
188,217876,2020-12-27 3:09:12,2020-12-29 22:58:54,2020-12-29 22:59:06,wholesale
102,217877,2020-12-27 3:10:17,2020-12-30 7:25:53,2020-12-30 7:28:13,wholesale
181,217878,2020-12-27 3:10:29,2020-12-27 8:36:30,2020-12-27 8:43:35,wholesale
187,217879,2020-12-27 3:10:53,2020-12-30 7:02:27,2020-12-30 7:07:07,wholesale
181,217880,2020-12-27 3:12:11,2020-12-27 8:43:36,2020-12-27 8:46:12,wholesale
187,217881,2020-12-27 3:12:14,2020-12-30 7:07:09,2020-12-30 7:11:45,wholesale
187,217883,2020-12-27 3:12:21,2020-12-30 7:11:45,2020-12-30 7:22:00,wholesale
170,217884,2020-12-27 3:14:21,2020-12-30 7:12:57,2020-12-30 7:15:52,wholesale
170,217885,2020-12-27 3:14:54,2020-12-30 7:15:53,2020-12-30 7:22:47,wholesale
181,217886,2020-12-27 3:15:19,2020-12-30 7:19:21,2020-12-30 7:35:17,wholesale
102,217887,2020-12-27 3:16:26,2020-12-30 7:21:38,2020-12-30 7:21:53,wholesale
102,217888,2020-12-27 3:17:42,2020-12-30 7:21:54,2020-12-30 7:22:56,wholesale
187,217889,2020-12-27 3:18:41,2020-12-30 7:22:01,2020-12-30 7:28:25,wholesale
170,217890,2020-12-27 3:19:10,2020-12-30 7:22:48,2020-12-30 7:24:38,wholesale
102,217892,2020-12-27 3:20:28,2020-12-30 7:22:57,2020-12-30 7:25:52,wholesale
170,217893,2020-12-27 3:20:38,2020-12-30 7:24:39,2020-12-30 7:31:47,wholesale
102,217894,2020-12-27 3:20:50,2020-12-30 7:28:15,2020-12-30 7:29:12,wholesale
187,217895,2020-12-27 3:21:07,2020-12-30 7:28:26,2020-12-30 7:34:18,wholesale
102,217896,2020-12-27 3:21:22,2020-12-30 7:29:13,2020-12-30 7:34:53,wholesale
170,217897,2020-12-27 3:22:23,2020-12-30 7:31:47,2020-12-30 7:35:38,wholesale
187,217898,2020-12-27 3:22:29,2020-12-30 7:34:20,2020-12-30 7:36:12,wholesale
102,217899,2020-12-27 3:22:36,2020-12-30 7:34:54,2020-12-30 7:37:50,wholesale
181,217900,2020-12-27 3:22:43,2020-12-30 7:35:19,2020-12-30 7:36:17,wholesale
170,217901,2020-12-27 3:22:51,2020-12-30 7:35:39,2020-12-30 7:41:56,wholesale
187,217903,2020-12-27 3:23:32,2020-12-30 7:36:14,2020-12-30 7:39:41,wholesale
181,217904,2020-12-27 3:24:16,2020-12-30 7:36:18,2020-12-30 7:41:55,wholesale
102,217905,2020-12-27 3:24:54,2020-12-30 7:37:51,2020-12-30 7:38:20,wholesale
102,217906,2020-12-27 3:25:22,2020-12-30 7:38:21,2020-12-30 7:38:48,wholesale
102,217907,2020-12-27 3:26:18,2020-12-30 7:38:49,2020-12-30 7:40:04,wholesale
181,217908,2020-12-27 3:26:40,2020-12-27 8:46:13,2020-12-27 8:57:43,wholesale
125,217910,2020-12-27 3:27:03,2020-12-27 19:07:11,2020-12-27 19:16:15,wholesale
187,217911,2020-12-27 3:27:25,2020-12-30 7:39:42,2020-12-30 7:40:19,wholesale
102,217912,2020-12-27 3:28:17,2020-12-30 7:40:05,2020-12-30 7:42:11,wholesale
187,217913,2020-12-27 3:28:48,2020-12-30 7:40:20,2020-12-30 7:44:54,wholesale
181,217914,2020-12-27 3:29:28,2020-12-30 7:41:55,2020-12-30 7:45:48,wholesale
170,217915,2020-12-27 3:29:57,2020-12-30 7:41:57,2020-12-30 7:46:03,wholesale
102,217916,2020-12-27 3:30:15,2020-12-30 7:42:12,2020-12-30 7:42:34,wholesale
102,217917,2020-12-27 3:30:33,2020-12-30 7:42:35,2020-12-30 7:43:40,wholesale
102,217918,2020-12-27 3:30:55,2020-12-30 7:43:41,2020-12-30 7:45:49,wholesale
187,217919,2020-12-27 3:31:14,2020-12-30 7:44:55,2020-12-30 7:51:34,wholesale
181,217920,2020-12-27 3:31:41,2020-12-30 7:45:49,2020-12-30 7:55:57,wholesale
170,217922,2020-12-27 3:32:20,2020-12-30 7:46:04,2020-12-30 7:48:00,wholesale
102,217923,2020-12-27 3:32:46,2020-12-30 7:47:47,2020-12-30 7:51:34,wholesale
170,217924,2020-12-27 3:33:12,2020-12-30 7:48:02,2020-12-30 7:49:53,wholesale
170,217925,2020-12-27 3:33:33,2020-12-30 7:49:54,2020-12-30 7:55:37,wholesale
102,217926,2020-12-27 3:33:45,2020-12-30 7:51:34,2020-12-30 7:51:56,wholesale
187,217928,2020-12-27 3:37:14,2020-12-30 7:51:35,2020-12-30 7:52:14,wholesale
102,217929,2020-12-27 3:38:35,2020-12-30 7:51:57,2020-12-30 7:55:23,wholesale
181,217930,2020-12-27 3:41:19,2020-12-27 14:01:32,2020-12-27 14:02:29,wholesale
187,217931,2020-12-27 3:44:52,2020-12-30 7:52:14,2020-12-30 7:55:40,wholesale
102,217932,2020-12-27 3:47:29,2020-12-30 7:55:25,2020-12-30 7:56:02,wholesale
170,217933,2020-12-27 3:48:36,2020-12-30 7:55:37,2020-12-30 7:59:06,wholesale
187,217935,2020-12-27 3:52:16,2020-12-30 7:55:41,2020-12-30 8:00:02,wholesale
173,217936,2020-12-27 3:53:04,2020-12-27 7:50:20,2020-12-27 7:51:40,retail
181,217937,2020-12-27 3:55:41,2020-12-30 7:55:58,2020-12-30 8:01:57,wholesale
181,217938,2020-12-27 3:56:26,2020-12-27 14:02:29,2020-12-27 14:04:34,wholesale
102,217939,2020-12-27 3:56:56,2020-12-30 7:56:03,2020-12-30 7:58:42,wholesale
125,217940,2020-12-27 3:57:54,2020-12-27 19:16:16,2020-12-27 19:16:55,wholesale
102,217941,2020-12-27 3:58:01,2020-12-30 7:58:43,2020-12-30 8:00:06,wholesale
102,217942,2020-12-27 3:58:28,2020-12-30 8:21:58,2020-12-30 8:21:59,wholesale
187,217943,2020-12-27 4:00:04,2020-12-30 8:00:03,2020-12-30 8:01:56,wholesale
102,217944,2020-12-27 4:00:07,2020-12-30 8:00:07,2020-12-30 8:00:16,wholesale
102,217945,2020-12-27 4:01:39,2020-12-30 8:00:17,2020-12-30 8:02:41,wholesale
187,217946,2020-12-27 4:02:49,2020-12-30 8:01:56,2020-12-30 8:05:19,wholesale
181,217947,2020-12-27 4:04:47,2020-12-30 8:01:57,2020-12-30 8:03:51,wholesale
102,217948,2020-12-27 4:06:03,2020-12-30 8:02:42,2020-12-30 8:08:48,wholesale
181,217949,2020-12-27 4:07:07,2020-12-30 8:34:08,2020-12-30 8:35:02,wholesale
187,217950,2020-12-27 4:08:31,2020-12-30 8:05:20,2020-12-30 8:06:24,wholesale
102,217951,2020-12-27 4:10:12,2020-12-30 8:11:29,2020-12-30 8:11:32,wholesale
187,217952,2020-12-27 4:10:36,2020-12-30 8:06:26,2020-12-30 8:07:29,wholesale
187,217953,2020-12-27 4:11:12,2020-12-30 8:07:30,2020-12-30 8:11:29,wholesale
102,217954,2020-12-27 4:12:03,2020-12-30 8:08:49,2020-12-30 8:09:47,wholesale
102,217955,2020-12-27 4:13:01,2020-12-30 8:09:48,2020-12-30 8:10:10,wholesale
102,217956,2020-12-27 4:14:54,2020-12-30 8:10:11,2020-12-30 8:11:28,wholesale
187,217958,2020-12-27 4:17:25,2020-12-30 8:11:33,2020-12-30 8:13:01,wholesale
102,217959,2020-12-27 4:18:38,2020-12-30 8:11:34,2020-12-30 8:18:50,wholesale
187,217960,2020-12-27 4:18:39,2020-12-30 8:13:03,2020-12-30 8:21:58,wholesale
102,217961,2020-12-27 4:20:08,2020-12-30 8:18:52,2020-12-30 8:19:02,wholesale
102,217962,2020-12-27 4:21:05,2020-12-30 8:19:03,2020-12-30 8:21:58,wholesale
102,217964,2020-12-27 4:25:28,2020-12-30 8:21:59,2020-12-30 8:23:12,wholesale
187,217965,2020-12-27 4:26:30,2020-12-30 8:22:25,2020-12-30 8:25:27,wholesale
102,217966,2020-12-27 4:26:51,2020-12-30 8:41:59,2020-12-30 8:57:03,wholesale
102,217967,2020-12-27 4:34:35,2020-12-30 8:24:50,2020-12-30 8:26:20,wholesale
178,217968,2020-12-27 4:36:57,2020-12-27 7:03:53,2020-12-27 7:05:08,retail
181,217969,2020-12-27 4:38:16,2020-12-27 14:12:49,2020-12-27 14:13:13,wholesale
181,217970,2020-12-27 4:43:38,2020-12-30 8:27:43,2020-12-30 8:34:07,wholesale
178,217971,2020-12-27 4:43:58,2020-12-27 7:05:09,2020-12-27 7:06:33,retail
187,217972,2020-12-27 4:44:17,2020-12-30 8:28:30,2020-12-30 8:29:10,wholesale
173,217973,2020-12-27 4:44:25,2020-12-27 7:51:41,2020-12-27 7:54:07,retail
187,217974,2020-12-27 4:44:44,2020-12-30 8:29:12,2020-12-30 8:29:56,wholesale
170,217976,2020-12-27 4:47:21,2020-12-30 8:29:48,2020-12-30 8:34:20,wholesale
187,217977,2020-12-27 4:48:58,2020-12-30 8:29:58,2020-12-30 8:36:14,wholesale
170,217978,2020-12-27 4:49:33,2020-12-30 8:34:21,2020-12-30 8:37:32,wholesale
102,217979,2020-12-27 4:50:01,2020-12-30 8:34:32,2020-12-30 8:34:36,wholesale
102,217980,2020-12-27 4:51:30,2020-12-30 8:34:37,2020-12-30 8:35:26,wholesale
181,217981,2020-12-27 4:51:50,2020-12-30 8:35:03,2020-12-30 8:37:32,wholesale
102,217982,2020-12-27 4:52:18,2020-12-30 8:35:55,2020-12-30 8:38:05,wholesale
187,217983,2020-12-27 4:52:48,2020-12-30 8:36:15,2020-12-30 8:37:04,wholesale
187,217984,2020-12-27 4:53:13,2020-12-30 8:37:05,2020-12-30 8:37:44,wholesale
173,217986,2020-12-27 4:54:40,2020-12-27 7:58:43,2020-12-27 7:59:05,retail
181,217987,2020-12-27 4:55:31,2020-12-30 8:37:33,2020-12-30 8:42:00,wholesale
187,217989,2020-12-27 5:00:07,2020-12-30 8:37:45,2020-12-30 8:42:00,wholesale
173,217990,2020-12-27 5:02:50,2020-12-27 7:59:06,2020-12-27 8:04:00,retail
102,217991,2020-12-27 5:03:31,2020-12-30 8:38:07,2020-12-30 8:38:25,wholesale
173,217992,2020-12-27 5:04:04,2020-12-27 8:04:02,2020-12-27 8:06:58,retail
173,217993,2020-12-27 5:04:31,2020-12-27 8:07:00,2020-12-27 8:08:49,retail
102,217996,2020-12-27 5:11:19,2020-12-30 8:39:14,2020-12-30 8:39:47,wholesale
173,217997,2020-12-27 5:16:40,2020-12-27 8:08:51,2020-12-27 8:09:40,retail
102,217998,2020-12-27 5:18:41,2020-12-30 8:39:48,2020-12-30 8:40:09,wholesale
102,217999,2020-12-27 5:21:29,2020-12-30 8:40:10,2020-12-30 8:41:59,wholesale
187,218000,2020-12-27 5:23:42,2020-12-30 8:55:36,2020-12-30 8:59:42,wholesale
187,218002,2020-12-27 5:25:40,2020-12-30 8:42:00,2020-12-30 8:43:05,wholesale
187,218003,2020-12-27 5:25:41,2020-12-30 8:43:07,2020-12-30 8:43:50,wholesale
187,218004,2020-12-27 5:26:09,2020-12-30 8:43:51,2020-12-30 8:44:50,wholesale
187,218005,2020-12-27 5:26:55,2020-12-30 8:44:51,2020-12-30 8:45:44,wholesale
181,218006,2020-12-27 5:26:58,2020-12-30 8:45:07,2020-12-30 8:45:43,wholesale
187,218007,2020-12-27 5:27:04,2020-12-30 8:45:45,2020-12-30 8:46:23,wholesale
187,218008,2020-12-27 5:27:46,2020-12-30 8:46:25,2020-12-30 8:47:20,wholesale
181,218009,2020-12-27 5:28:10,2020-12-30 8:46:32,2020-12-30 8:47:42,wholesale
187,218010,2020-12-27 5:28:32,2020-12-30 8:47:21,2020-12-30 8:53:00,wholesale
181,218011,2020-12-27 5:28:57,2020-12-30 8:47:43,2020-12-30 8:49:17,wholesale
181,218012,2020-12-27 5:29:20,2020-12-30 8:49:18,2020-12-30 8:51:27,wholesale
181,218013,2020-12-27 5:29:28,2020-12-30 8:52:16,2020-12-30 8:57:28,wholesale
187,218014,2020-12-27 5:30:36,2020-12-30 8:53:02,2020-12-30 8:55:35,wholesale
102,218016,2020-12-27 5:33:30,2020-12-30 8:57:04,2020-12-30 8:57:26,wholesale
102,218017,2020-12-27 5:34:37,2020-12-30 8:57:27,2020-12-30 8:58:04,wholesale
170,218018,2020-12-27 5:34:54,2020-12-30 9:08:16,2020-12-30 9:15:33,wholesale
102,218019,2020-12-27 5:35:12,2020-12-30 8:58:04,2020-12-30 8:58:26,wholesale
102,218020,2020-12-27 5:35:29,2020-12-30 8:58:28,2020-12-30 8:58:57,wholesale
187,218021,2020-12-27 5:35:47,2020-12-30 9:08:35,2020-12-30 9:09:24,wholesale
170,218022,2020-12-27 5:36:32,2020-12-30 8:59:39,2020-12-30 9:03:37,wholesale
187,218023,2020-12-27 5:37:55,2020-12-30 8:59:44,2020-12-30 9:00:16,wholesale
178,218024,2020-12-27 5:39:22,2020-12-27 7:06:34,2020-12-27 7:08:58,retail
187,218025,2020-12-27 5:40:05,2020-12-30 9:00:17,2020-12-30 9:01:34,wholesale
170,218026,2020-12-27 5:41:04,2020-12-30 9:03:38,2020-12-30 9:08:15,wholesale
187,218027,2020-12-27 5:41:39,2020-12-30 9:04:08,2020-12-30 9:08:32,wholesale
178,218028,2020-12-27 5:43:58,2020-12-27 7:08:59,2020-12-27 7:10:09,retail
187,218030,2020-12-27 5:47:15,2020-12-30 9:09:26,2020-12-30 9:10:04,wholesale
187,218031,2020-12-27 5:48:58,2020-12-30 9:10:05,2020-12-30 9:16:20,wholesale
112,218032,2020-12-27 5:50:14,2020-12-30 9:13:46,2020-12-30 9:15:19,wholesale
112,218033,2020-12-27 5:50:21,2020-12-30 9:15:20,2020-12-30 9:15:36,wholesale
173,218034,2020-12-27 5:50:30,2020-12-27 8:09:40,2020-12-27 8:15:18,retail
170,218035,2020-12-27 5:50:38,2020-12-30 9:15:33,2020-12-30 9:16:41,wholesale
178,218036,2020-12-27 5:50:52,2020-12-27 7:10:10,2020-12-27 7:12:54,retail
112,218037,2020-12-27 5:52:45,2020-12-30 9:15:37,2020-12-30 9:17:46,wholesale
187,218038,2020-12-27 5:52:55,2020-12-30 9:16:22,2020-12-30 9:16:49,wholesale
170,218039,2020-12-27 5:53:22,2020-12-30 9:16:41,2020-12-30 9:19:10,wholesale
187,218040,2020-12-27 5:53:47,2020-12-30 9:16:51,2020-12-30 9:17:21,wholesale
187,218041,2020-12-27 5:54:13,2020-12-30 9:17:22,2020-12-30 9:23:58,wholesale
112,218042,2020-12-27 5:54:15,2020-12-30 9:17:47,2020-12-30 9:20:35,wholesale
170,218043,2020-12-27 5:54:23,2020-12-30 9:19:10,2020-12-30 9:24:21,wholesale
112,218044,2020-12-27 5:55:20,2020-12-30 9:20:36,2020-12-30 9:23:11,wholesale
170,218045,2020-12-27 5:55:38,2020-12-30 9:45:37,2020-12-30 9:48:21,wholesale
112,218046,2020-12-27 5:55:54,2020-12-30 9:23:13,2020-12-30 9:24:01,wholesale
187,218047,2020-12-27 5:56:20,2020-12-30 9:24:00,2020-12-30 9:25:49,wholesale
173,218048,2020-12-27 5:57:13,2020-12-27 8:15:20,2020-12-27 8:18:04,retail
112,218049,2020-12-27 5:57:13,2020-12-30 9:24:02,2020-12-30 9:24:44,wholesale
170,218050,2020-12-27 5:57:25,2020-12-30 9:24:21,2020-12-30 9:24:56,wholesale
173,218051,2020-12-27 5:57:42,2020-12-27 8:18:05,2020-12-27 8:20:10,retail
112,218053,2020-12-27 5:58:20,2020-12-30 9:24:45,2020-12-30 9:27:54,wholesale
170,218054,2020-12-27 5:59:00,2020-12-30 9:24:56,2020-12-30 9:25:54,wholesale
187,218055,2020-12-27 5:59:17,2020-12-30 9:25:51,2020-12-30 9:33:17,wholesale
170,218056,2020-12-27 5:59:43,2020-12-30 9:25:55,2020-12-30 9:27:53,wholesale
170,218057,2020-12-27 6:00:11,2020-12-30 9:27:54,2020-12-30 9:30:13,wholesale
112,218059,2020-12-27 6:00:29,2020-12-30 9:29:04,2020-12-30 9:29:44,wholesale
112,218060,2020-12-27 6:00:34,2020-12-30 9:29:45,2020-12-30 9:31:19,wholesale
170,218061,2020-12-27 6:00:57,2020-12-30 9:30:13,2020-12-30 9:35:11,wholesale
112,218062,2020-12-27 6:01:17,2020-12-30 9:31:21,2020-12-30 9:33:17,wholesale
112,218064,2020-12-27 6:02:46,2020-12-30 9:33:17,2020-12-30 9:35:15,wholesale
187,218066,2020-12-27 6:03:04,2020-12-30 9:33:59,2020-12-30 9:34:23,wholesale
187,218067,2020-12-27 6:03:37,2020-12-30 9:34:25,2020-12-30 9:34:42,wholesale
187,218068,2020-12-27 6:03:55,2020-12-30 9:34:43,2020-12-30 9:35:14,wholesale
170,218069,2020-12-27 6:04:50,2020-12-30 9:35:12,2020-12-30 9:37:13,wholesale
187,218070,2020-12-27 6:05:19,2020-12-30 9:35:16,2020-12-30 9:36:17,wholesale
112,218071,2020-12-27 6:05:51,2020-12-30 9:35:17,2020-12-30 9:36:23,wholesale
187,218072,2020-12-27 6:06:03,2020-12-30 9:36:18,2020-12-30 9:36:42,wholesale
112,218073,2020-12-27 6:06:18,2020-12-30 10:04:40,2020-12-30 10:05:15,wholesale
187,218077,2020-12-27 6:15:38,2020-12-30 9:40:26,2020-12-30 9:43:19,wholesale
170,218078,2020-12-27 6:19:01,2020-12-30 9:41:06,2020-12-30 9:43:20,wholesale
173,218079,2020-12-27 6:21:05,2020-12-27 8:20:11,2020-12-27 8:23:09,retail
187,218080,2020-12-27 6:21:06,2020-12-30 9:43:19,2020-12-30 9:45:57,wholesale
170,218081,2020-12-27 6:24:11,2020-12-30 9:43:20,2020-12-30 9:45:35,wholesale
187,218082,2020-12-27 6:24:53,2020-12-30 9:50:32,2020-12-30 9:53:13,wholesale
170,218083,2020-12-27 6:25:00,2020-12-30 9:52:02,2020-12-30 9:53:40,wholesale
187,218084,2020-12-27 6:25:28,2020-12-30 9:45:58,2020-12-30 9:47:29,wholesale
187,218086,2020-12-27 6:25:40,2020-12-30 9:47:31,2020-12-30 9:48:50,wholesale
170,218087,2020-12-27 6:26:15,2020-12-30 9:48:22,2020-12-30 9:49:34,wholesale
187,218088,2020-12-27 6:26:44,2020-12-30 9:48:51,2020-12-30 9:50:01,wholesale
170,218089,2020-12-27 6:27:11,2020-12-30 9:49:35,2020-12-30 9:49:53,wholesale
170,218090,2020-12-27 6:27:15,2020-12-30 9:49:54,2020-12-30 9:52:01,wholesale
187,218091,2020-12-27 6:27:51,2020-12-30 9:50:02,2020-12-30 9:50:30,wholesale
187,218092,2020-12-27 6:27:54,2020-12-30 9:53:13,2020-12-30 9:53:29,wholesale
187,218093,2020-12-27 6:28:29,2020-12-30 9:53:30,2020-12-30 9:54:04,wholesale
170,218094,2020-12-27 6:29:16,2020-12-30 9:53:41,2020-12-30 9:54:54,wholesale
187,218095,2020-12-27 6:31:14,2020-12-30 9:54:06,2020-12-30 10:05:11,wholesale
170,218096,2020-12-27 6:31:47,2020-12-30 9:54:55,2020-12-30 9:58:48,wholesale
170,218097,2020-12-27 6:33:14,2020-12-30 9:58:49,2020-12-30 9:59:53,wholesale
112,218098,2020-12-27 6:33:19,2020-12-30 10:17:10,2020-12-30 10:23:20,wholesale
112,218099,2020-12-27 6:33:47,2020-12-30 10:05:17,2020-12-30 10:06:46,wholesale
181,218101,2020-12-27 6:36:57,2020-12-27 14:13:15,2020-12-27 14:19:30,wholesale
112,218102,2020-12-27 6:40:35,2020-12-30 10:07:45,2020-12-30 10:13:12,wholesale
170,218103,2020-12-27 6:42:25,2020-12-30 10:13:13,2020-12-30 10:14:14,wholesale
187,218104,2020-12-27 6:45:02,2020-12-30 10:13:33,2020-12-30 10:14:00,wholesale
173,218105,2020-12-27 6:46:22,2020-12-27 8:23:10,2020-12-27 8:25:11,retail
173,218106,2020-12-27 6:49:12,2020-12-27 8:25:12,2020-12-27 8:27:06,retail
187,218107,2020-12-27 6:49:48,2020-12-30 10:14:02,2020-12-30 10:20:47,wholesale
170,218108,2020-12-27 6:51:07,2020-12-30 10:14:15,2020-12-30 10:20:35,wholesale
170,218109,2020-12-27 6:51:28,2020-12-30 10:20:37,2020-12-30 10:21:41,wholesale
187,218111,2020-12-27 6:51:49,2020-12-30 10:20:48,2020-12-30 10:26:24,wholesale
170,218112,2020-12-27 6:52:13,2020-12-30 10:21:42,2020-12-30 10:22:55,wholesale
170,218113,2020-12-27 6:53:25,2020-12-30 10:22:55,2020-12-30 10:23:25,wholesale
112,218114,2020-12-27 6:53:26,2020-12-30 10:23:22,2020-12-30 10:29:56,wholesale
170,218115,2020-12-27 6:53:57,2020-12-30 10:23:25,2020-12-30 10:24:02,wholesale
170,218116,2020-12-27 6:54:18,2020-12-30 10:24:03,2020-12-30 10:24:21,wholesale
170,218117,2020-12-27 6:54:33,2020-12-30 10:24:22,2020-12-30 10:25:46,wholesale
173,218118,2020-12-27 6:55:31,2020-12-27 8:27:07,2020-12-27 8:31:27,retail
170,218119,2020-12-27 6:56:06,2020-12-30 10:25:47,2020-12-30 10:33:20,wholesale
187,218120,2020-12-27 6:56:59,2020-12-30 10:26:25,2020-12-30 10:26:58,wholesale
187,218121,2020-12-27 6:58:41,2020-12-30 10:26:59,2020-12-30 10:28:08,wholesale
187,218122,2020-12-27 6:58:59,2020-12-30 10:30:29,2020-12-30 10:35:59,wholesale
187,218123,2020-12-27 6:59:05,2020-12-30 10:28:09,2020-12-30 10:29:18,wholesale
112,218125,2020-12-27 6:59:32,2020-12-30 10:29:58,2020-12-30 10:32:06,wholesale
112,218126,2020-12-27 6:59:48,2020-12-30 10:32:08,2020-12-30 10:33:20,wholesale
112,218127,2020-12-27 7:00:01,2020-12-30 10:33:20,2020-12-30 10:33:57,wholesale
170,218128,2020-12-27 7:00:27,2020-12-30 10:33:21,2020-12-30 10:35:02,wholesale
112,218129,2020-12-27 7:00:53,2020-12-30 10:33:58,2020-12-30 10:35:19,wholesale
170,218130,2020-12-27 7:01:37,2020-12-30 10:35:04,2020-12-30 10:36:31,wholesale
112,218131,2020-12-27 7:02:09,2020-12-30 10:35:20,2020-12-30 10:37:49,wholesale
187,218132,2020-12-27 7:03:54,2020-12-30 10:36:00,2020-12-30 10:37:28,wholesale
170,218134,2020-12-27 7:05:24,2020-12-30 10:36:32,2020-12-30 10:37:51,wholesale
178,218135,2020-12-27 7:05:47,2020-12-27 7:12:54,2020-12-27 7:14:22,retail
173,218136,2020-12-27 7:06:12,2020-12-27 8:49:12,2020-12-27 8:55:48,retail
187,218137,2020-12-27 7:06:25,2020-12-30 10:37:29,2020-12-30 10:38:01,wholesale
187,218138,2020-12-27 7:06:32,2020-12-30 11:02:02,2020-12-30 11:02:36,wholesale
187,218139,2020-12-27 7:07:10,2020-12-30 10:40:17,2020-12-30 10:41:04,wholesale
187,218140,2020-12-27 7:07:36,2020-12-30 10:38:02,2020-12-30 10:40:15,wholesale
123,218141,2020-12-27 7:08:58,2020-12-30 11:07:12,2020-12-30 11:11:16,wholesale
173,218144,2020-12-27 7:13:37,2020-12-27 8:31:27,2020-12-27 8:35:15,retail
181,218145,2020-12-27 7:13:57,2020-12-27 14:19:39,2020-12-27 14:22:52,wholesale
102,218146,2020-12-27 7:16:49,2020-12-30 11:25:43,2020-12-30 11:26:32,wholesale
187,218147,2020-12-27 7:17:15,2020-12-30 10:41:06,2020-12-30 10:44:21,wholesale
170,218148,2020-12-27 7:18:16,2020-12-30 10:43:10,2020-12-30 10:43:40,wholesale
112,218149,2020-12-27 7:19:57,2020-12-30 10:43:19,2020-12-30 10:44:07,wholesale
112,218150,2020-12-27 7:20:21,2020-12-30 10:45:40,2020-12-30 10:49:32,wholesale
112,218151,2020-12-27 7:22:08,2020-12-30 10:49:33,2020-12-30 10:50:19,wholesale
121,218152,2020-12-27 7:22:27,2020-12-27 8:59:19,2020-12-27 9:00:19,retail
173,218153,2020-12-27 7:22:40,2020-12-27 8:35:16,2020-12-27 8:37:07,retail
123,218154,2020-12-27 7:23:08,2020-12-30 11:11:17,2020-12-30 11:14:19,wholesale
121,218155,2020-12-27 7:24:08,2020-12-27 9:00:20,2020-12-27 9:00:59,retail
173,218156,2020-12-27 7:25:49,2020-12-27 8:37:08,2020-12-27 8:41:35,retail
173,218158,2020-12-27 7:29:20,2020-12-27 8:41:35,2020-12-27 8:44:55,retail
